,phenomenon_time,id_aq_legal_station,no,o3
348,2019-08-19 05:48:00,9625,,26.58
349,2019-08-19 05:49:00,9625,,27.5900002
350,2019-08-19 05:50:00,9625,,29.1933194
351,2019-08-19 05:51:00,9625,,29.08
352,2019-08-19 05:52:00,9625,,28.8899994
353,2019-08-19 05:53:00,9625,,29.7566604
354,2019-08-19 05:54:00,9625,,28.209999
355,2019-08-19 05:55:00,9625,,26.23666
356,2019-08-19 05:56:00,9625,,26.3899994
357,2019-08-19 05:57:00,9625,,25.4500008
358,2019-08-19 05:58:00,9625,,24.8066596
359,2019-08-19 05:59:00,9625,,27.92
360,2019-08-19 06:00:00,9625,,32.1432992
361,2019-08-19 06:01:00,9625,,32.8966598
362,2019-08-19 06:02:00,9625,,35.48666
363,2019-08-19 06:03:00,9625,,36.5600014
364,2019-08-19 06:04:00,9625,,34.5800018
365,2019-08-19 06:05:00,9625,,34.3432998
366,2019-08-19 06:06:00,9625,,34.5
367,2019-08-19 06:07:00,9625,,28.3566608
368,2019-08-19 06:08:00,9625,,21.6399994
369,2019-08-19 06:09:00,9625,,20.5033206
370,2019-08-19 06:10:00,9625,,19.9303341
371,2019-08-19 06:11:00,9625,,17.7053337
372,2019-08-19 06:12:00,9625,,15.57033444
373,2019-08-19 06:13:00,9625,,14.56799984
374,2019-08-19 06:14:00,9625,,15.81833362
375,2019-08-19 06:15:00,9625,,16.62633324
376,2019-08-19 06:16:00,9625,,17.8856659
377,2019-08-19 06:17:00,9625,,17.34666634
378,2019-08-19 06:18:00,9625,,20.7220002
379,2019-08-19 06:19:00,9625,,22.67
380,2019-08-19 06:20:00,9625,,22.9666596
381,2019-08-19 06:21:00,9625,,23.7066594
382,2019-08-19 06:22:00,9625,,23.2600002
383,2019-08-19 06:23:00,9625,,27.5699996
384,2019-08-19 06:24:00,9625,,32.2733192
385,2019-08-19 06:25:00,9625,,33.513321
386,2019-08-19 06:26:00,9625,,31.3566608
387,2019-08-19 06:27:00,9625,,29.0466594
388,2019-08-19 06:28:00,9625,,29.8533192
389,2019-08-19 06:29:00,9625,,34.9633216
390,2019-08-19 06:30:00,9625,,37.75
391,2019-08-19 06:31:00,9625,,40.156639
392,2019-08-19 06:32:00,9625,,40.3266602
393,2019-08-19 06:33:00,9625,,41.3400002
394,2019-08-19 06:34:00,9625,,42.1632996
395,2019-08-19 06:35:00,9625,,43.7566604
396,2019-08-19 06:36:00,9625,,41.4666596
397,2019-08-19 06:37:00,9625,,41.8966598
398,2019-08-19 06:38:00,9625,,47.1066398
399,2019-08-19 06:39:00,9625,,49.8966598
400,2019-08-19 06:40:00,9625,,51.0633202
401,2019-08-19 06:41:00,9625,,48.97332
402,2019-08-19 06:42:00,9625,,47.4799996
403,2019-08-19 06:43:00,9625,,46.23666
404,2019-08-19 06:44:00,9625,,45.209999
405,2019-08-19 06:45:00,9625,,46.0499992
406,2019-08-19 06:46:00,9625,,47.2933198
407,2019-08-19 06:47:00,9625,,47.6233216
408,2019-08-19 06:48:00,9625,,46.9132996
409,2019-08-19 06:49:00,9625,,46.683319
410,2019-08-19 06:50:00,9625,,45.5233192
411,2019-08-19 06:51:00,9625,,44.0
412,2019-08-19 06:52:00,9625,,43.4832992
413,2019-08-19 06:53:00,9625,,44.513321
414,2019-08-19 06:54:00,9625,,45.0999794
415,2019-08-19 06:55:00,9625,,45.7666398
416,2019-08-19 06:56:00,9625,,47.73666
417,2019-08-19 06:57:00,9625,,47.8366394
418,2019-08-19 06:58:00,9625,,50.25
419,2019-08-19 06:59:00,9625,,50.183319
420,2019-08-19 07:00:00,9625,,48.8766594
421,2019-08-19 07:01:00,9625,,51.5499992
422,2019-08-19 07:02:00,9625,,56.0666618
423,2019-08-19 07:03:00,9625,,62.2700004
424,2019-08-19 07:04:00,9625,,63.5566596
425,2019-08-19 07:05:00,9625,,62.8600006
426,2019-08-19 07:06:00,9625,,62.3499794
427,2019-08-19 07:07:00,9625,,61.2966614
428,2019-08-19 07:08:00,9625,,59.526661
429,2019-08-19 07:09:00,9625,,57.8232994
430,2019-08-19 07:10:00,9625,,56.2933198
431,2019-08-19 07:11:00,9625,,54.0566596
432,2019-08-19 07:12:00,9625,,56.616661
433,2019-08-19 07:13:00,9625,,55.8166618
434,2019-08-19 07:14:00,9625,,54.47332
435,2019-08-19 07:15:00,9625,,51.9899598
436,2019-08-19 07:16:00,9625,,49.6199798
437,2019-08-19 07:17:00,9625,,49.4399796
438,2019-08-19 07:18:00,9625,,48.5233192
439,2019-08-19 07:19:00,9625,,48.7466392
440,2019-08-19 07:20:00,9625,,47.1899796
441,2019-08-19 07:21:00,9625,,47.3899994
442,2019-08-19 07:22:00,9625,,45.3466606
443,2019-08-19 07:23:00,9625,,45.23666
444,2019-08-19 07:24:00,9625,,46.1199798
445,2019-08-19 07:25:00,9625,,46.9933204
446,2019-08-19 07:26:00,9625,,46.866661
447,2019-08-19 07:27:00,9625,,46.5600014
448,2019-08-19 07:28:00,9625,,44.5766602
449,2019-08-19 07:29:00,9625,,45.2466392
450,2019-08-19 07:30:00,9625,,49.3633194
451,2019-08-19 07:31:00,9625,,48.7700004
452,2019-08-19 07:32:00,9625,,50.5732994
453,2019-08-19 07:33:00,9625,,49.3366394
454,2019-08-19 07:34:00,9625,,48.7933198
455,2019-08-19 07:35:00,9625,,49.406639
456,2019-08-19 07:36:00,9625,,50.2833214
457,2019-08-19 07:37:00,9625,,48.959999
458,2019-08-19 07:38:00,9625,,48.290001
459,2019-08-19 07:39:00,9625,,49.6666604
460,2019-08-19 07:40:00,9625,,50.4666596
461,2019-08-19 07:41:00,9625,,53.1500016
462,2019-08-19 07:42:00,9625,,54.6233216
463,2019-08-19 07:43:00,9625,,57.1399994
464,2019-08-19 07:44:00,9625,,60.9099998
465,2019-08-19 07:45:00,9625,,60.4566612
466,2019-08-19 07:46:00,9625,,55.2700004
467,2019-08-19 07:47:00,9625,,52.8499794
468,2019-08-19 07:48:00,9625,,51.9500008
469,2019-08-19 07:49:00,9625,,51.419979
470,2019-08-19 07:50:00,9625,,54.656639
471,2019-08-19 07:51:00,9625,,58.5999794
472,2019-08-19 07:52:00,9625,,61.209999
473,2019-08-19 07:53:00,9625,,60.8600006
474,2019-08-19 07:54:00,9625,,60.3932992
475,2019-08-19 07:55:00,9625,,59.23666
476,2019-08-19 07:56:00,9625,,59.4000016
477,2019-08-19 07:57:00,9625,,58.1066398
478,2019-08-19 07:58:00,9625,,57.183319
479,2019-08-19 07:59:00,9625,,58.9233208
480,2019-08-19 08:00:00,9625,,66.0833206
481,2019-08-19 08:01:00,9625,,65.2799836
482,2019-08-19 08:02:00,9625,,65.2166596
483,2019-08-19 08:03:00,9625,,70.0733032
484,2019-08-19 08:04:00,9625,,70.563301
485,2019-08-19 08:05:00,9625,,69.313301
486,2019-08-19 08:06:00,9625,,71.1133194
487,2019-08-19 08:07:00,9625,,71.603302
488,2019-08-19 08:08:00,9625,,71.4633026
489,2019-08-19 08:09:00,9625,,71.8766632
490,2019-08-19 08:10:00,9625,,72.5
491,2019-08-19 08:11:00,9625,,73.5966416
492,2019-08-19 08:12:00,9625,,74.9366608
493,2019-08-19 08:13:00,9625,,75.196663
494,2019-08-19 08:14:00,9625,,75.9366608
495,2019-08-19 08:15:00,9625,,76.4933014
496,2019-08-19 08:16:00,9625,,78.6500016
497,2019-08-19 08:17:00,9625,,77.0066604
498,2019-08-19 08:18:00,9625,,75.2066422
499,2019-08-19 08:19:00,9625,,76.8199996
500,2019-08-19 08:20:00,9625,,77.3833236
501,2019-08-19 08:21:00,9625,,73.1733016
502,2019-08-19 08:22:00,9625,,75.6100006
503,2019-08-19 08:23:00,9625,,77.7433014
504,2019-08-19 08:24:00,9625,,76.0199814
505,2019-08-19 08:25:00,9625,,75.8300018
506,2019-08-19 08:26:00,9625,,74.366661
507,2019-08-19 08:27:00,9625,,75.0599822
508,2019-08-19 08:28:00,9625,,74.4933014
509,2019-08-19 08:29:00,9625,,72.8866424
510,2019-08-19 08:30:00,9625,,74.0
511,2019-08-19 08:31:00,9625,,77.2533036
512,2019-08-19 08:32:00,9625,,78.5433198
513,2019-08-19 08:33:00,9625,,78.5566636
514,2019-08-19 08:34:00,9625,,77.3466416
515,2019-08-19 08:35:00,9625,,78.5433198
516,2019-08-19 08:36:00,9625,,77.7399826
517,2019-08-19 08:37:00,9625,,81.0800018
518,2019-08-19 08:38:00,9625,,82.47332
519,2019-08-19 08:39:00,9625,,83.7866592
520,2019-08-19 08:40:00,9625,,83.7933198
521,2019-08-19 08:41:00,9625,,85.2699814
522,2019-08-19 08:42:00,9625,,86.3300018
523,2019-08-19 08:43:00,9625,,86.97332
524,2019-08-19 08:44:00,9625,,86.4433212
525,2019-08-19 08:45:00,9625,,88.3233032
526,2019-08-19 08:46:00,9625,,88.433319
527,2019-08-19 08:47:00,9625,,84.9100036
528,2019-08-19 08:48:00,9625,,84.643303
529,2019-08-19 08:49:00,9625,,85.5466614
530,2019-08-19 08:50:00,9625,,85.9899826
531,2019-08-19 08:51:00,9625,,85.3199996
532,2019-08-19 08:52:00,9625,,86.9666596
533,2019-08-19 08:53:00,9625,,90.6933212
534,2019-08-19 08:54:00,9625,,90.763321
535,2019-08-19 08:55:00,9625,,88.1866608
536,2019-08-19 08:56:00,9625,,85.513321
537,2019-08-19 08:57:00,9625,,86.5266418
538,2019-08-19 08:58:00,9625,,91.4833222
539,2019-08-19 08:59:00,9625,,90.9899826
540,2019-08-19 09:00:00,9625,,95.7066422
541,2019-08-19 09:01:00,9625,,94.879982
542,2019-08-19 09:02:00,9625,,94.5766602
543,2019-08-19 09:03:00,9625,,93.9666596
544,2019-08-19 09:04:00,9625,,93.9499816
545,2019-08-19 09:05:00,9625,,94.3499832
546,2019-08-19 09:06:00,9625,,92.7699814
547,2019-08-19 09:07:00,9625,,93.1800004
548,2019-08-19 09:08:00,9625,,93.4700012
549,2019-08-19 09:09:00,9625,,96.0299836
550,2019-08-19 09:10:00,9625,,94.2699814
551,2019-08-19 09:11:00,9625,,95.746643
552,2019-08-19 09:12:00,9625,,94.2766418
553,2019-08-19 09:13:00,9625,,94.7399826
554,2019-08-19 09:14:00,9625,,93.813301
555,2019-08-19 09:15:00,9625,,96.2166596
556,2019-08-19 09:16:00,9625,,98.0366592
557,2019-08-19 09:17:00,9625,,93.0766602
558,2019-08-19 09:18:00,9625,,91.4633026
559,2019-08-19 09:19:00,9625,,91.9166412
560,2019-08-19 09:20:00,9625,,93.7333222
561,2019-08-19 09:21:00,9625,,90.0266418
562,2019-08-19 09:22:00,9625,,88.8199996
