,phenomenon_time,id_sensor_low_cost_status,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_we,co_aux,co_concentration_we,no_concentration_we,no2_concentration_we,ox_concentration_we,co_concentration_aux,no_concentration_aux,no2_concentration_aux,ox_concentration_aux,pm10,pm25,co_conc,no_conc,no2_conc,ox_conc,id_aq_legal_station
5915,2019-08-19 05:41:35,35,5.798,61.8520202636719,18.7715100097656,312.286376953125,0.18310546875,232.269287109375,7.14111328125,231.719970703125,10.345458984375,424.4384765625,77.178955078125,168.233618951613,-41.2885944833869,61.1133688038793,117.313214202425,167.586210517473,2.92269137537055,33.8958917025862,47.3541715251866,,,,,,,9625
5916,2019-08-19 05:43:37,35,5.798,61.6765441894531,18.8412231445312,313.4765625,1.8310546875,231.26220703125,5.950927734375,231.719970703125,11.077880859375,423.614501953125,76.5380859375,166.178112399194,-38.3484127964427,54.4735856681035,117.313214202425,165.987483198925,6.99371217267787,26.0488752693966,52.8200064132463,,,,,,,9625
5917,2019-08-19 05:45:33,35,5.804,61.6155090332031,18.8894860839844,314.666748046875,0.0,231.170654296875,6.683349609375,233.2763671875,12.725830078125,422.882080078125,75.8056640625,164.35099546371,-35.4082311094985,53.8699690193965,128.928113339552,164.160366263441,2.4703557312253,30.8778084590517,65.1181349113806,,,,,,,9625
5918,2019-08-19 05:47:34,35,5.798,60.7953491210938,18.9538366699219,313.1103515625,0.0,232.269287109375,6.591796875,233.367919921875,11.993408203125,421.600341796875,74.066162109375,161.153540826613,-39.2530840847332,61.1133688038793,129.61134270056,159.820963541667,2.4703557312253,30.2741918103448,59.6523000233209,,,,,,,9625
5919,2019-08-19 05:49:39,35,5.798,61.4858093261719,19.0181872558594,313.65966796875,1.190185546875,231.0791015625,6.134033203125,230.987548828125,9.613037109375,422.79052734375,75.164794921875,164.122605846774,-37.8960771522974,53.2663523706897,111.847379314366,162.561638944892,5.41053741816947,27.2561085668103,41.8883366371269,,,,,,,9625
5920,2019-08-19 05:51:38,35,5.801,61.5010681152344,19.0825378417969,312.3779296875,0.0,231.353759765625,5.859375,230.89599609375,9.429931640625,419.677734375,70.49560546875,156.357358870968,-41.0624266613142,55.0772023168103,111.164149953358,150.913768481183,2.4703557312253,25.4452586206897,40.5218779151119,,,,,,,9625
5921,2019-08-19 05:53:39,35,5.801,61.5582885742188,19.1415258789062,313.385009765625,0.91552734375,230.804443359375,5.584716796875,229.43115234375,7.87353515625,414.73388671875,69.2138671875,144.024319556452,-38.5745806185153,51.455502424569,100.232480177239,147.716313844086,4.73203395195158,23.634408674569,28.9069787779851,,,,,,,9625
5922,2019-08-19 05:55:34,35,5.795,62.5195922851562,19.2112390136719,314.300537109375,1.46484375,230.712890625,5.67626953125,228.1494140625,6.866455078125,418.39599609375,69.2138671875,153.159904233871,-36.312902397789,50.8518857758621,90.6672691231343,147.716313844086,6.08904088438735,24.2380253232759,21.391455806903,,,,,,,9625
5923,2019-08-19 05:57:35,35,5.798,63.3550109863281,19.2863146972656,314.483642578125,1.556396484375,231.170654296875,6.04248046875,228.240966796875,6.9580078125,418.212890625,69.122314453125,152.703125,-35.8605667536438,53.8699690193965,91.3504984841418,147.487924227151,6.31520870645998,26.6524919181035,22.0746851679104,,,,,,,9625
5924,2019-08-19 05:59:37,35,5.804,65.35009765625,19.3238525390625,315.3076171875,2.288818359375,231.719970703125,6.2255859375,228.057861328125,6.500244140625,419.12841796875,67.474365234375,154.987021169355,-33.8250563549901,57.4916689116379,89.9840397621269,143.376911122312,8.12455128304101,27.8597252155172,18.6585383628731,,,,,,,9625
5925,2019-08-19 06:01:34,35,5.798,61.3789978027344,19.3345776367187,314.117431640625,0.91552734375,231.0791015625,5.950927734375,228.057861328125,6.9580078125,419.86083984375,71.868896484375,156.814138104839,-36.7652380419343,53.2663523706897,89.9840397621269,154.339612735215,4.73203395195158,26.0488752693966,22.0746851679104,,,,,,,9625
5926,2019-08-19 06:03:40,35,5.804,61.4247741699219,19.4042907714844,313.018798828125,-0.91552734375,230.804443359375,7.232666015625,229.156494140625,8.148193359375,420.501708984375,71.77734375,158.412865423387,-39.4792519068058,51.455502424569,98.1827920942164,154.11122311828,0.208677510499012,34.4995083512931,30.9566668610075,,,,,,,9625
5927,2019-08-19 06:05:35,35,5.798,61.32177734375,19.47400390625,313.65966796875,0.823974609375,230.621337890625,5.859375,227.96630859375,6.866455078125,419.86083984375,71.044921875,156.814138104839,-37.8960771522974,50.2482691271552,89.3008104011194,152.284106182796,4.50586612987895,25.4452586206897,21.391455806903,,,,,,,9625
5928,2019-08-19 06:07:36,35,5.798,59.5746459960938,19.5222668457031,310.638427734375,-3.204345703125,233.2763671875,8.514404296875,236.02294921875,14.556884765625,427.001953125,77.545166015625,174.628528225806,-45.3596152806942,67.7531519396552,149.424994169776,168.499768985215,-5.4455180413167,42.9501414331897,78.7827221315299,,,,,,,9625
